timestamp,fridge,ac,lights,microwave,total_power
2023-01-03 01:00:00,82,0,24,0,106.0
2023-01-03 02:00:00,0,0,26,0,26.0
2023-01-03 03:00:00,76,0,45,0,121.0
2023-01-03 04:00:00,166,2145,72,0,2383.0
2023-01-03 05:00:00,162,0,50,0,212.0
2023-01-03 06:00:00,57,0,22,0,79.0
2023-01-03 07:00:00,0,0,0,0,0.0
2023-01-03 08:00:00,0,0,0,0,0.0
2023-01-03 09:00:00,55,0,0,0,55.0
2023-01-03 10:00:00,87,0,0,0,87.0
2023-01-03 11:00:00,146,0,67,0,213.0
2023-01-03 12:00:00,84,0,0,0,84.0
2023-01-03 13:00:00,109,0,0,0,109.0
2023-01-03 14:00:00,120,0,0,0,120.0
2023-01-03 15:00:00,61,0,0,0,61.0
2023-01-03 16:00:00,140,0,0,0,140.0
2023-01-03 17:00:00,163,0,0,0,163.0
2023-01-03 18:00:00,175,0,20,0,195.0
2023-01-03 19:00:00,52,0,32,0,84.0
2023-01-03 20:00:00,0,2068,26,0,2094.0
2023-01-03 21:00:00,80,0,0,0,80.0
2023-01-03 22:00:00,111,1932,69,0,2112.0
2023-01-03 23:00:00,144,0,39,0,183.0
2023-01-04 00:00:00,128,0,47,0,175.0
2023-01-04 01:00:00,0,0,52,0,52.0
2023-01-04 02:00:00,123,0,46,0,169.0
2023-01-04 03:00:00,148,0,83,0,231.0
2023-01-04 04:00:00,108,0,71,0,179.0
2023-01-04 05:00:00,144,0,27,0,171.0
2023-01-04 06:00:00,136,1471,63,0,1670.0
2023-01-04 07:00:00,61,0,0,0,61.0
2023-01-04 08:00:00,180,0,0,0,180.0
2023-01-04 09:00:00,0,0,0,0,0.0
2023-01-04 10:00:00,75,0,0,0,75.0
2023-01-04 11:00:00,166,0,0,0,75.0
2023-01-04 12:00:00,153,0,0,935,1088.0
2023-01-04 13:00:00,132,0,0,884,1016.0
2023-01-04 14:00:00,0,0,0,0,0.0
2023-01-04 15:00:00,161,0,0,0,161.0
2023-01-04 16:00:00,0,0,0,0,0.0
2023-01-04 17:00:00,158,0,0,0,158.0
2023-01-04 18:00:00,0,0,62,0,62.0
2023-01-04 19:00:00,97,0,49,0,146.0
2023-01-04 20:00:00,0,0,28,0,28.0
2023-01-04 21:00:00,186,0,80,0,266.0
2023-01-04 22:00:00,0,0,87,0,87.0
2023-01-04 23:00:00,0,0,74,0,74.0
2023-01-05 00:00:00,92,0,89,0,181.0
2023-01-05 01:00:00,0,0,36,0,36.0
2023-01-05 02:00:00,139,0,99,0,238.0
2023-01-05 03:00:00,149,0,70,0,219.0
2023-01-05 04:00:00,0,0,0,0,0.0
2023-01-05 05:00:00,154,0,57,0,211.0
2023-01-05 06:00:00,190,0,92,0,282.0
2023-01-05 07:00:00,0,2281,0,0,2281.0
2023-01-05 08:00:00,91,0,0,0,91.0
2023-01-05 09:00:00,86,0,0,0,86.0
2023-01-05 10:00:00,181,0,0,0,181.0
2023-01-05 11:00:00,162,0,0,0,162.0
2023-01-05 12:00:00,196,0,0,0,196.0
2023-01-05 13:00:00,130,0,0,0,130.0
2023-01-05 14:00:00,125,0,0,0,125.0
2023-01-05 15:00:00,0,0,0,1047,1047.0
2023-01-05 16:00:00,168,0,75,0,243.0
2023-01-05 17:00:00,184,0,0,0,184.0
2023-01-05 18:00:00,0,0,60,0,60.0
2023-01-05 19:00:00,160,0,65,0,225.0
2023-01-05 20:00:00,0,0,24,0,24.0
2023-01-05 21:00:00,71,0,75,0,146.0
2023-01-05 22:00:00,63,0,44,0,107.0
2023-01-05 23:00:00,126,1080,0,0,1206.0
2023-01-06 00:00:00,169,0,62,0,231.0
2023-01-06 01:00:00,0,0,36,0,36.0
2023-01-06 02:00:00,0,2309,0,0,2309.0
2023-01-06 03:00:00,65,0,0,0,65.0
2023-01-06 04:00:00,89,0,97,0,186.0
2023-01-06 05:00:00,121,0,86,0,207.0
2023-01-06 06:00:00,149,0,0,0,149.0
2023-01-06 07:00:00,116,0,0,0,116.0
2023-01-06 08:00:00,150,0,0,904,1054.0
2023-01-06 09:00:00,0,1317,0,0,1317.0
2023-01-06 10:00:00,0,0,0,0,0.0
2023-01-06 11:00:00,0,0,0,0,0.0
2023-01-06 12:00:00,161,0,0,0,161.0
2023-01-06 13:00:00,85,0,22,0,107.0
2023-01-06 14:00:00,101,0,0,0,101.0
2023-01-06 15:00:00,180,0,0,0,180.0
2023-01-06 16:00:00,160,0,0,0,160.0
2023-01-06 17:00:00,0,0,0,0,0.0
2023-01-06 18:00:00,88,0,77,0,165.0
2023-01-06 19:00:00,70,0,96,0,166.0
2023-01-06 20:00:00,185,0,49,0,234.0
2023-01-06 21:00:00,0,0,78,0,78.0
2023-01-06 22:00:00,0,0,77,0,77.0
2023-01-06 23:00:00,144,0,0,0,144.0
2023-01-07 00:00:00,0,1844,77,0,1921.0
2023-01-07 01:00:00,137,0,24,0,161.0
2023-01-07 02:00:00,0,2327,0,0,2327.0
2023-01-07 03:00:00,0,0,65,0,65.0
2023-01-07 04:00:00,0,0,30,0,30.0
2023-01-07 05:00:00,175,2197,63,0,2435.0
2023-01-07 06:00:00,91,0,96,0,187.0
2023-01-07 07:00:00,167,0,0,0,167.0
2023-01-07 08:00:00,128,0,59,926,1113.0
2023-01-07 09:00:00,69,0,72,0,141.0
2023-01-07 10:00:00,0,0,0,0,0.0
2023-01-07 11:00:00,197,2048,0,0,2245.0
2023-01-07 12:00:00,0,0,0,0,0.0
2023-01-07 13:00:00,0,0,0,0,0.0
2023-01-07 14:00:00,158,0,0,0,158.0
2023-01-07 15:00:00,0,0,0,0,0.0
2023-01-07 16:00:00,0,1750,0,0,1750.0
2023-01-07 17:00:00,0,0,75,0,75.0
2023-01-07 18:00:00,96,0,38,0,134.0
2023-01-07 19:00:00,176,0,37,0,213.0
2023-01-07 20:00:00,153,0,71,0,224.0
2023-01-07 21:00:00,78,0,87,0,165.0
2023-01-07 22:00:00,124,0,91,0,215.0
2023-01-07 23:00:00,0,0,47,0,47.0
2023-01-08 00:00:00,0,1136,0,0,1136.0
2023-01-08 01:00:00,119,1575,43,0,1737.0
2023-01-08 02:00:00,76,1042,72,0,1190.0
2023-01-08 03:00:00,64,0,44,0,108.0
2023-01-08 04:00:00,167,0,0,0,167.0
2023-01-08 05:00:00,0,0,70,0,70.0
2023-01-08 06:00:00,88,0,0,0,88.0
2023-01-08 07:00:00,0,0,0,0,0.0
2023-01-08 08:00:00,0,0,0,0,0.0
2023-01-08 09:00:00,0,0,0,0,0.0
2023-01-08 10:00:00,173,1694,0,0,1867.0
2023-01-08 11:00:00,157,0,0,0,157.0
2023-01-08 12:00:00,0,0,0,0,0.0
2023-01-08 13:00:00,77,0,44,0,121.0
2023-01-08 14:00:00,0,0,0,0,0.0
2023-01-08 15:00:00,70,1960,0,0,2030.0
2023-01-08 16:00:00,65,0,0,0,65.0
2023-01-08 17:00:00,161,0,0,0,161.0
2023-01-08 18:00:00,193,0,67,0,260.0
2023-01-08 19:00:00,61,0,92,0,153.0
2023-01-08 20:00:00,63,0,22,0,85.0
2023-01-08 21:00:00,51,2151,32,0,2234.0
2023-01-08 22:00:00,112,0,52,0,164.0
2023-01-08 23:00:00,0,0,44,0,44.0
2023-01-09 00:00:00,120,0,79,0,44.0
2023-01-09 01:00:00,52,0,96,0,148.0
2023-01-09 02:00:00,95,0,72,0,167.0
2023-01-09 03:00:00,51,0,29,0,80.0
2023-01-09 04:00:00,80,0,92,0,172.0
2023-01-09 05:00:00,191,0,31,0,222.0
2023-01-09 06:00:00,145,1681,90,0,1916.0
2023-01-09 07:00:00,0,0,95,0,95.0
2023-01-09 08:00:00,62,0,0,0,62.0
2023-01-09 09:00:00,75,0,0,0,75.0
2023-01-09 10:00:00,114,0,0,0,114.0
2023-01-09 11:00:00,129,0,0,0,129.0
2023-01-09 12:00:00,0,0,0,0,0.0
2023-01-09 13:00:00,117,0,0,0,117.0
2023-01-09 14:00:00,69,0,0,0,69.0
2023-01-09 15:00:00,152,0,0,0,152.0
2023-01-09 16:00:00,79,0,0,0,79.0
2023-01-09 17:00:00,0,0,0,0,0.0
2023-01-09 18:00:00,197,1479,48,0,1724.0
2023-01-09 19:00:00,190,0,34,0,224.0
2023-01-09 20:00:00,120,0,74,0,194.0
2023-01-09 21:00:00,131,0,59,0,190.0
2023-01-09 22:00:00,155,0,73,0,228.0
2023-01-09 23:00:00,131,0,28,0,159.0
2023-01-10 00:00:00,78,0,27,0,105.0
2023-01-10 01:00:00,197,0,99,0,296.0
2023-01-10 02:00:00,0,0,97,0,97.0
2023-01-10 03:00:00,0,0,36,0,36.0
2023-01-10 04:00:00,56,0,34,0,90.0
2023-01-10 05:00:00,139,0,32,0,171.0
2023-01-10 06:00:00,156,0,75,0,231.0
2023-01-10 07:00:00,54,0,51,0,105.0
2023-01-10 08:00:00,63,0,0,0,63.0
2023-01-10 09:00:00,153,0,0,0,153.0
2023-01-10 10:00:00,0,1307,0,0,1307.0
2023-01-10 11:00:00,0,0,0,0,0.0
2023-01-10 12:00:00,71,0,98,0,169.0
2023-01-10 13:00:00,166,0,0,0,166.0
2023-01-10 14:00:00,74,0,0,0,74.0
2023-01-10 15:00:00,81,0,0,0,81.0
2023-01-10 16:00:00,110,0,49,0,159.0
2023-01-10 17:00:00,160,0,38,0,198.0
2023-01-10 18:00:00,75,0,61,0,136.0
2023-01-10 19:00:00,0,2199,0,0,2199.0
2023-01-10 20:00:00,90,0,93,0,183.0
2023-01-10 21:00:00,126,0,0,0,126.0
2023-01-10 22:00:00,102,0,69,0,171.0
2023-01-10 23:00:00,0,0,64,0,64.0
2023-01-11 00:00:00,199,0,0,0,199.0
2023-01-11 01:00:00,70,0,65,0,135.0
2023-01-11 02:00:00,110,0,69,0,179.0
2023-01-11 03:00:00,177,0,34,0,211.0
2023-01-11 04:00:00,0,0,0,0,0.0
2023-01-11 05:00:00,63,0,59,0,122.0
2023-01-11 06:00:00,167,0,65,0,232.0
2023-01-11 07:00:00,141,0,0,0,141.0
2023-01-11 08:00:00,0,0,0,0,0.0
2023-01-11 09:00:00,0,1003,0,0,1003.0
2023-01-11 10:00:00,0,0,0,0,0.0
2023-01-11 11:00:00,111,0,0,0,111.0
2023-01-11 12:00:00,86,0,0,0,86.0
2023-01-11 13:00:00,0,0,0,0,0.0
2023-01-11 14:00:00,107,0,0,0,107.0
2023-01-11 15:00:00,0,0,0,0,0.0
2023-01-11 16:00:00,151,0,0,0,151.0
2023-01-11 17:00:00,115,0,0,0,115.0
2023-01-11 18:00:00,175,0,84,0,259.0
2023-01-11 19:00:00,196,0,93,0,289.0
2023-01-11 20:00:00,155,0,71,0,226.0
2023-01-11 21:00:00,149,0,77,0,226.0
2023-01-11 22:00:00,171,0,0,0,171.0
2023-01-11 23:00:00,0,0,96,0,96.0
2023-01-12 00:00:00,0,0,34,0,34.0
2023-01-12 01:00:00,81,0,78,0,159.0
2023-01-12 02:00:00,0,0,86,0,86.0
2023-01-12 03:00:00,104,0,42,0,146.0
2023-01-12 04:00:00,133,1426,53,813,2425.0
2023-01-12 05:00:00,95,1859,27,0,1981.0
2023-01-12 06:00:00,0,0,36,0,36.0
2023-01-12 07:00:00,148,0,0,0,148.0
2023-01-12 08:00:00,89,0,0,0,89.0
2023-01-12 09:00:00,170,0,0,0,170.0
2023-01-12 10:00:00,157,0,0,0,157.0
2023-01-12 11:00:00,151,0,0,0,151.0
2023-01-12 12:00:00,0,0,0,0,0.0
2023-01-12 13:00:00,0,0,0,0,0.0
2023-01-12 14:00:00,0,0,0,0,0.0
2023-01-12 15:00:00,170,2213,0,0,2383.0
2023-01-12 16:00:00,0,0,0,0,0.0
2023-01-12 17:00:00,0,0,0,0,0.0
2023-01-12 18:00:00,0,0,71,0,71.0
2023-01-12 19:00:00,159,0,80,0,239.0
2023-01-12 20:00:00,165,0,89,0,254.0
2023-01-12 21:00:00,0,0,56,977,1033.0
2023-01-12 22:00:00,107,1739,99,0,1945.0
2023-01-12 23:00:00,69,0,47,0,116.0
2023-01-13 00:00:00,0,0,77,0,77.0
2023-01-13 01:00:00,0,0,70,0,70.0
2023-01-13 02:00:00,180,0,29,0,209.0
2023-01-13 03:00:00,0,0,27,1012,1039.0
2023-01-13 04:00:00,67,0,73,0,140.0
2023-01-13 05:00:00,0,0,0,0,0.0
2023-01-13 06:00:00,137,0,96,0,233.0
2023-01-13 07:00:00,0,0,0,0,0.0
2023-01-13 08:00:00,0,0,0,0,0.0
2023-01-13 09:00:00,197,2265,0,0,2462.0
2023-01-13 10:00:00,112,0,0,0,112.0
2023-01-13 11:00:00,84,0,0,0,84.0
2023-01-13 12:00:00,101,0,0,0,101.0
2023-01-13 13:00:00,68,0,0,0,68.0
2023-01-13 14:00:00,183,0,0,0,183.0
2023-01-13 15:00:00,55,2023,0,1179,3257.0
2023-01-13 16:00:00,89,0,0,0,89.0
2023-01-13 17:00:00,177,0,0,0,177.0
2023-01-13 18:00:00,100,0,22,0,122.0
2023-01-13 19:00:00,106,0,71,0,177.0
2023-01-13 20:00:00,101,0,87,0,188.0
2023-01-13 21:00:00,70,0,40,0,110.0
2023-01-13 22:00:00,175,1565,0,940,2680.0
2023-01-13 23:00:00,175,0,80,975,1230.0
2023-01-14 00:00:00,170,0,73,0,243.0
2023-01-14 01:00:00,123,0,40,0,163.0
2023-01-14 02:00:00,177,0,0,0,177.0
2023-01-14 03:00:00,143,0,54,0,197.0
2023-01-14 04:00:00,0,0,89,0,89.0
2023-01-14 05:00:00,82,0,57,0,139.0
2023-01-14 06:00:00,138,0,29,0,167.0
2023-01-14 07:00:00,80,0,0,0,80.0
2023-01-14 08:00:00,0,2192,0,0,2192.0
2023-01-14 09:00:00,0,0,0,0,0.0
2023-01-14 10:00:00,101,0,0,0,101.0
2023-01-14 11:00:00,177,0,0,0,177.0
2023-01-14 12:00:00,82,2388,0,0,2470.0
2023-01-14 13:00:00,0,0,0,0,0.0
2023-01-14 14:00:00,136,0,0,0,136.0
2023-01-14 15:00:00,0,0,0,0,0.0
2023-01-14 16:00:00,53,0,0,0,53.0
2023-01-14 17:00:00,190,0,0,0,53.0
2023-01-14 18:00:00,84,0,93,0,177.0
2023-01-14 19:00:00,87,0,37,0,124.0
2023-01-14 20:00:00,147,0,22,0,169.0
2023-01-14 21:00:00,74,0,84,0,158.0
2023-01-14 22:00:00,0,0,74,0,74.0
2023-01-14 23:00:00,0,0,40,0,40.0
2023-01-15 00:00:00,50,0,87,0,137.0
2023-01-15 01:00:00,174,0,91,0,265.0
2023-01-15 02:00:00,171,1763,80,0,2014.0
2023-01-15 03:00:00,0,1388,54,0,1442.0
2023-01-15 04:00:00,0,0,92,0,92.0
2023-01-15 05:00:00,62,0,0,0,62.0
2023-01-15 06:00:00,116,0,37,0,153.0
2023-01-15 07:00:00,140,0,0,0,140.0
2023-01-15 08:00:00,0,0,0,0,0.0
2023-01-15 09:00:00,83,0,0,0,83.0
2023-01-15 10:00:00,132,0,0,0,132.0
2023-01-15 11:00:00,74,1021,0,836,1931.0
2023-01-15 12:00:00,0,0,0,0,0.0
2023-01-15 13:00:00,162,0,0,0,162.0
2023-01-15 14:00:00,130,0,0,0,130.0
2023-01-15 15:00:00,0,0,0,0,0.0
2023-01-15 16:00:00,160,0,0,1087,1247.0
2023-01-15 17:00:00,53,1352,0,0,1405.0
2023-01-15 18:00:00,136,0,38,0,174.0
2023-01-15 19:00:00,122,1592,84,0,1798.0
2023-01-15 20:00:00,166,0,31,0,197.0
2023-01-15 21:00:00,0,0,76,844,920.0
2023-01-15 22:00:00,80,0,60,0,140.0
2023-01-15 23:00:00,149,0,60,0,209.0
2023-01-16 00:00:00,54,0,0,0,54.0
2023-01-16 01:00:00,103,0,71,0,174.0
2023-01-16 02:00:00,0,0,71,0,71.0
2023-01-16 03:00:00,66,0,65,1145,1276.0
2023-01-16 04:00:00,158,0,72,0,230.0
2023-01-16 05:00:00,69,0,32,0,101.0
2023-01-16 06:00:00,0,0,97,0,97.0
2023-01-16 07:00:00,165,0,0,0,165.0
2023-01-16 08:00:00,0,0,36,0,36.0
2023-01-16 09:00:00,0,1670,0,0,1670.0
2023-01-16 10:00:00,65,0,0,0,65.0
2023-01-16 11:00:00,99,1207,0,0,1306.0
2023-01-16 12:00:00,127,0,0,0,127.0
2023-01-16 13:00:00,81,0,0,0,81.0
2023-01-16 14:00:00,0,0,0,0,0.0
2023-01-16 15:00:00,86,0,0,0,86.0
2023-01-16 16:00:00,157,0,0,0,157.0
2023-01-16 17:00:00,159,0,92,0,251.0
2023-01-16 18:00:00,65,0,41,0,106.0
2023-01-16 19:00:00,108,0,21,0,129.0
2023-01-16 20:00:00,0,0,47,0,47.0
2023-01-16 21:00:00,0,0,71,0,71.0
2023-01-16 22:00:00,0,0,84,0,84.0
2023-01-16 23:00:00,0,1748,77,0,1825.0
2023-01-17 00:00:00,72,0,95,0,167.0
2023-01-17 01:00:00,52,0,70,0,122.0
2023-01-17 02:00:00,0,0,85,0,85.0
2023-01-17 03:00:00,171,0,0,0,171.0
2023-01-17 04:00:00,133,0,0,0,133.0
2023-01-17 05:00:00,190,0,58,0,248.0
2023-01-17 06:00:00,107,0,88,0,195.0
2023-01-17 07:00:00,0,0,64,0,64.0
2023-01-17 08:00:00,199,0,0,0,199.0
2023-01-17 09:00:00,0,0,0,0,0.0
2023-01-17 10:00:00,73,0,0,0,73.0
2023-01-17 11:00:00,106,0,0,0,106.0
2023-01-17 12:00:00,128,0,0,0,128.0
2023-01-17 13:00:00,189,0,0,918,1107.0
2023-01-17 14:00:00,0,0,57,0,57.0
2023-01-17 15:00:00,0,0,0,0,0.0
2023-01-17 16:00:00,123,1339,0,956,2418.0
2023-01-17 17:00:00,0,0,75,0,75.0
2023-01-17 18:00:00,0,0,41,0,41.0
2023-01-17 19:00:00,179,0,0,0,179.0
2023-01-17 20:00:00,184,0,52,0,236.0
2023-01-17 21:00:00,0,0,31,0,31.0
2023-01-17 22:00:00,0,0,63,0,63.0
2023-01-17 23:00:00,0,0,56,0,56.0
2023-01-18 00:00:00,0,0,58,0,58.0
2023-01-18 01:00:00,66,0,48,0,114.0
2023-01-18 02:00:00,157,1972,25,0,2154.0
2023-01-18 03:00:00,0,1934,94,0,2028.0
2023-01-18 04:00:00,191,0,0,0,191.0
2023-01-18 05:00:00,169,0,46,974,1189.0
2023-01-18 06:00:00,59,0,58,0,117.0
2023-01-18 07:00:00,163,0,0,0,163.0
2023-01-18 08:00:00,162,0,0,0,162.0
2023-01-18 09:00:00,59,0,0,0,59.0
2023-01-18 10:00:00,137,0,0,0,137.0
2023-01-18 11:00:00,171,0,0,0,171.0
2023-01-18 12:00:00,0,0,0,0,0.0
2023-01-18 13:00:00,110,0,0,0,110.0
2023-01-18 14:00:00,187,0,0,0,187.0
2023-01-18 15:00:00,0,0,0,0,0.0
2023-01-18 16:00:00,57,0,0,0,57.0
2023-01-18 17:00:00,151,0,0,0,151.0
2023-01-18 18:00:00,88,0,24,0,112.0
2023-01-18 19:00:00,129,0,21,0,150.0
2023-01-18 20:00:00,66,0,69,0,135.0
2023-01-18 21:00:00,173,0,51,0,224.0
2023-01-18 22:00:00,0,0,59,0,59.0
2023-01-18 23:00:00,102,0,56,0,158.0
2023-01-19 00:00:00,78,0,56,0,134.0
2023-01-19 01:00:00,0,0,0,0,0.0
2023-01-19 02:00:00,153,0,79,0,232.0
2023-01-19 03:00:00,192,1701,27,0,1920.0
2023-01-19 04:00:00,0,0,44,0,44.0
2023-01-19 05:00:00,0,0,51,0,51.0
2023-01-19 06:00:00,101,0,62,0,163.0
2023-01-19 07:00:00,129,0,0,0,129.0
2023-01-19 08:00:00,0,0,0,0,0.0
2023-01-19 09:00:00,120,0,0,0,120.0
2023-01-19 10:00:00,0,0,0,0,0.0
2023-01-19 11:00:00,92,1530,0,0,1622.0
2023-01-19 12:00:00,57,0,0,0,57.0
2023-01-19 13:00:00,138,0,0,0,138.0
2023-01-19 14:00:00,0,1374,0,0,1374.0
2023-01-19 15:00:00,131,0,0,0,131.0
2023-01-19 16:00:00,98,0,0,0,98.0
2023-01-19 17:00:00,133,1162,0,0,1295.0
2023-01-19 18:00:00,175,2346,60,0,2581.0
2023-01-19 19:00:00,86,0,29,0,115.0
2023-01-19 20:00:00,184,0,0,1049,1233.0
2023-01-19 21:00:00,192,0,86,0,278.0
2023-01-19 22:00:00,0,0,80,0,80.0
2023-01-19 23:00:00,0,0,65,0,65.0
2023-01-20 00:00:00,79,0,33,0,112.0
2023-01-20 01:00:00,155,0,76,0,231.0
2023-01-20 02:00:00,181,0,97,0,278.0
2023-01-20 03:00:00,89,0,69,0,158.0
2023-01-20 04:00:00,173,0,70,0,243.0
2023-01-20 05:00:00,120,0,46,0,166.0
2023-01-20 06:00:00,85,1729,50,0,1864.0
2023-01-20 07:00:00,83,0,0,0,83.0
2023-01-20 08:00:00,75,0,0,0,75.0
2023-01-20 09:00:00,141,0,0,0,141.0
2023-01-20 10:00:00,83,0,0,0,83.0
2023-01-20 11:00:00,0,0,0,0,0.0
2023-01-20 12:00:00,0,0,0,0,0.0
2023-01-20 13:00:00,138,0,0,0,138.0
2023-01-20 14:00:00,127,0,0,0,127.0
2023-01-20 15:00:00,126,0,0,0,126.0
2023-01-20 16:00:00,181,0,0,0,181.0
2023-01-20 17:00:00,0,0,0,0,0.0
2023-01-20 18:00:00,172,0,49,0,221.0
2023-01-20 19:00:00,114,0,97,0,211.0
2023-01-20 20:00:00,196,2300,97,0,2593.0
2023-01-20 21:00:00,168,0,33,0,201.0
2023-01-20 22:00:00,0,0,26,0,26.0
2023-01-20 23:00:00,175,0,41,0,216.0
2023-01-21 00:00:00,0,0,29,0,29.0
2023-01-21 01:00:00,199,1908,34,0,2141.0
2023-01-21 02:00:00,50,0,0,0,50.0
2023-01-21 03:00:00,174,0,53,0,227.0
2023-01-21 04:00:00,159,0,31,0,190.0
2023-01-21 05:00:00,153,0,0,0,153.0
2023-01-21 06:00:00,0,0,99,0,99.0
2023-01-21 07:00:00,130,0,0,0,130.0
2023-01-21 08:00:00,170,0,0,0,170.0
2023-01-21 09:00:00,117,0,0,0,117.0
2023-01-21 10:00:00,0,0,0,0,0.0
2023-01-21 11:00:00,0,0,0,0,0.0
2023-01-21 12:00:00,101,0,0,0,101.0
2023-01-21 13:00:00,154,0,0,0,154.0
2023-01-21 14:00:00,165,0,0,0,165.0
2023-01-21 15:00:00,189,0,0,0,189.0
2023-01-21 16:00:00,141,0,0,0,141.0
2023-01-21 17:00:00,141,0,0,0,141.0
2023-01-21 18:00:00,0,0,81,0,81.0
2023-01-21 19:00:00,0,0,35,0,35.0
2023-01-21 20:00:00,153,0,38,0,191.0
2023-01-21 21:00:00,0,0,23,0,23.0
2023-01-21 22:00:00,184,2181,37,0,2402.0
2023-01-21 23:00:00,58,0,79,0,137.0
2023-01-22 00:00:00,0,0,99,0,99.0
2023-01-22 01:00:00,85,0,62,0,147.0
2023-01-22 02:00:00,0,0,93,0,93.0
2023-01-22 03:00:00,139,0,33,949,1121.0
2023-01-22 04:00:00,116,0,64,0,180.0
2023-01-22 05:00:00,187,0,0,0,187.0
2023-01-22 06:00:00,0,0,40,980,1020.0
2023-01-22 07:00:00,0,2127,0,0,2127.0
2023-01-22 08:00:00,140,0,0,0,140.0
2023-01-22 09:00:00,107,0,0,0,107.0
2023-01-22 10:00:00,82,0,0,0,82.0
2023-01-22 11:00:00,192,0,0,0,192.0
2023-01-22 12:00:00,66,0,0,0,192.0
2023-01-22 13:00:00,0,0,0,0,0.0
2023-01-22 14:00:00,96,0,0,0,96.0
2023-01-22 15:00:00,173,0,0,0,173.0
2023-01-22 16:00:00,103,0,0,0,103.0
2023-01-22 17:00:00,50,0,0,0,50.0
2023-01-22 18:00:00,0,0,30,0,30.0
2023-01-22 19:00:00,57,0,86,0,143.0
2023-01-22 20:00:00,193,0,33,0,226.0
2023-01-22 21:00:00,113,0,31,0,144.0
2023-01-22 22:00:00,0,0,57,0,57.0
2023-01-22 23:00:00,77,1425,27,0,1529.0
2023-01-23 00:00:00,66,0,27,0,93.0
2023-01-23 01:00:00,162,0,20,0,182.0
2023-01-23 02:00:00,0,0,38,0,38.0
2023-01-23 03:00:00,0,0,0,0,0.0
2023-01-23 04:00:00,129,0,57,0,186.0
2023-01-23 05:00:00,169,0,84,0,253.0
2023-01-23 06:00:00,136,0,97,0,233.0
2023-01-23 07:00:00,141,0,0,0,141.0
2023-01-23 08:00:00,64,0,0,0,64.0
2023-01-23 09:00:00,0,1989,0,0,1989.0
2023-01-23 10:00:00,111,0,0,0,111.0
2023-01-23 11:00:00,113,0,92,0,205.0
2023-01-23 12:00:00,140,0,0,0,140.0
2023-01-23 13:00:00,0,0,0,0,0.0
2023-01-23 14:00:00,53,2265,0,1015,3333.0
2023-01-23 15:00:00,121,0,0,0,121.0
2023-01-23 16:00:00,164,0,0,0,164.0
2023-01-23 17:00:00,0,0,0,0,0.0
2023-01-23 18:00:00,141,0,26,0,167.0
2023-01-23 19:00:00,186,0,27,0,213.0
2023-01-23 20:00:00,198,0,49,0,247.0
2023-01-23 21:00:00,0,0,35,0,35.0
2023-01-23 22:00:00,184,0,36,0,220.0
2023-01-23 23:00:00,169,0,93,0,262.0
